Continent,Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Component,Energy_type
Asia & Oceania,Papua New Guinea,0.048241798,0.055036393,0.063773519,0.060162068,0.060931266,0.066157475,0.05724674,0.065843221,0.057737037,0.060563351,0.05806725,0.059224981,0.063896125,0.076806632,0.082749145,0.081309764,0.080372401,0.081895836,0.054915737,0.05492855,consumption,pertroleum
Asia & Oceania,Philippines,0.687246312,0.6808815,0.690552494,0.641716391,0.610981544,0.62510447,0.634960821,0.593425626,0.641675294,0.607144185,0.636508512,0.662004395,0.708553788,0.845623311,0.8663502,0.887165972,0.913919731,1.023700065,0.734885555,0.749492915,consumption,pertroleum
Asia & Oceania,Samoa,0.002947462,0.003062929,0.00310902,0.003155051,0.003270861,0.003514693,0.003610452,0.003798078,0.003799138,0.003833357,0.003877456,0.003799631,0.00386728,0.004477299,0.004729136,0.00469206,0.00457359,0.004995193,0.004734035,0.004888482,consumption,pertroleum
Asia & Oceania,Singapore,1.674034766,1.709307909,1.813648808,1.886871073,2.062501643,2.187390136,2.246851283,2.288253953,2.60676786,2.81286048,2.788160332,2.772991786,2.742243702,2.814014,3.004565,3.15042378,3.226154329,3.117232506,2.777967904,2.802719564,consumption,pertroleum
Asia & Oceania,Solomon Islands,0.003895627,0.004071491,0.004330391,0.004438285,0.004594338,0.00488833,0.004961099,0.005125456,0.005291462,0.005475207,0.005491714,0.005468956,0.005133444,0.004686101,0.004497066,0.004460812,0.004678263,0.004608042,0.004367102,0.004509578,consumption,pertroleum
Asia & Oceania,South Korea,4.440161429,4.504547651,4.475127313,4.532829431,4.504029731,4.612653196,4.401534091,4.480875899,4.648181109,4.623659025,4.778017398,4.785627811,4.827264732,5.086478457,5.36290101,5.393143136,5.247349285,5.285041766,4.997970108,5.259218752,consumption,pertroleum
Asia & Oceania,Sri Lanka,0.167800349,0.166994388,0.178298513,0.184293328,0.181233901,0.184913049,0.181565415,0.17300028,0.185332841,0.212048479,0.228543541,0.196992731,0.219051598,0.229962555,0.261486,0.258373265,0.251580843,0.263663318,0.226320768,0.226625037,consumption,pertroleum
Asia & Oceania,Taiwan,1.919720922,2.009188295,2.05314287,2.048610253,2.067719409,2.163998007,2.041949651,2.015182172,2.110935533,1.944766341,1.931787593,1.914765923,1.931904737,1.959118641,2.032498148,1.867641894,1.902002226,0.978738748,0.916893906,0.957830278,consumption,pertroleum
Asia & Oceania,Thailand,1.707825387,1.871700141,2.076719837,2.055955051,2.042513877,2.028769468,1.963626609,2.05640134,2.171174461,2.193860709,2.297061899,2.50367141,2.48216966,2.502725,2.598576,2.651823092,2.702293539,2.462613604,2.313651361,2.410005877,consumption,pertroleum
Asia & Oceania,Timor-Leste,0,0.0023855,0.002583076,0.002592068,0.002644516,0.002737274,0.003008348,0.00336633,0.003503897,0.003635614,0.004299131,0.006475917,0.007431916,0.007287,0.007123,0.007265376,0.007365115,0.007422326,0.007034407,0.007263903,consumption,pertroleum
Asia & Oceania,Tonga,0.001460142,0.001799039,0.001666132,0.001774258,0.001995766,0.00170861,0.001845121,0.002002684,0.001822789,0.001724913,0.001748405,0.001696758,0.001834027,0.00191068,0.002023912,0.002402206,0.002082034,0.002386858,0.002262043,0.002335841,consumption,pertroleum
Asia & Oceania,U.S. Pacific Islands,0.00414439,0.00414439,0.00414439,0.00414439,0.004238468,0.004238468,0.00425008,0.004238468,0.004956992,0.004238468,0.00425008,0.004238468,0.004238468,0.00423685,0.004235017,0.004247472,0.004247472,0.004243374,0,0,consumption,pertroleum
Asia & Oceania,Vanuatu,0.00138512,0.001625359,0.00130815,0.001308167,0.001213372,0.001967185,0.001939716,0.002241757,0.002268336,0.002630893,0.002170779,0.00208981,0.002388675,0.00222426,0.002270035,0.002549544,0.003295219,0.003172132,0.00300643,0.003104514,consumption,pertroleum
Asia & Oceania,V0tnam,0.428681962,0.457655973,0.527660416,0.538553822,0.525250333,0.583132548,0.606658186,0.651703053,0.687540467,0.735957812,0.749166129,0.756690502,0.757815269,0.816479,0.878334,0.904796829,0.956268094,0.983412043,0.91898401,0.920510176,consumption,pertroleum
Middle East,Bahrain,0.071778308,0.084746516,0.095743757,0.115836241,0.127181623,0.125101272,0.128957405,0.119311334,0.114930853,0.114448637,0.118627745,0.114115104,0.115452356,0.12157146,0.1263442,0.125449438,0.127593349,0.137456625,0.133411255,0.117638874,consumption,pertroleum
Middle East,Iran,2.822751373,2.908039277,3.063190352,3.202544112,3.447451787,3.563643563,3.600275708,3.730117779,3.503001205,3.34156173,3.659313957,3.724924154,3.744518839,3.520810708,3.22291186,3.429196966,3.540354937,3.453822232,3.146774921,3.178182441,consumption,pertroleum
Middle East,Iraq,0.948307007,0.773521131,0.939104326,0.981444055,0.941913177,0.867847851,0.98373392,1.221522216,1.245914472,1.311665232,1.526585,1.597897,1.560104,1.329023,1.655434,1.890502284,2.002352864,1.700833593,1.362792813,1.297570679,consumption,pertroleum
Middle East,Israel,0.51798422,0.530580126,0.516833422,0.482723667,0.501712699,0.515426258,0.50714944,0.475064036,0.51353298,0.505505978,0.605041959,0.453867955,0.415667719,0.440061074,0.44749589,0.481137604,0.469180189,0.474113726,0.426006798,0.443433991,consumption,pertroleum
Middle East,Jordan,0.214810167,0.22072163,0.214992128,0.23279516,0.21827868,0.214195387,0.192986905,0.200132702,0.220217295,0.271021351,0.301650106,0.289351626,0.324388658,0.277975053,0.234357,0.239853917,0.220465346,0.227207574,0.176112663,0.17624902,consumption,pertroleum
Middle East,Kuwait,0.593416123,0.627524029,0.64433614,0.716088371,0.703681526,0.789757752,0.856602118,0.964250935,0.86434,0.839161,0.83008,0.855341,0.89028247,0.89388243,0.86462932,0.812555194,0.830077704,0.701060713,0.564530993,0.566969145,consumption,pertroleum
Middle East,Lebanon,0.208580376,0.207266118,0.209512865,0.199662759,0.186025918,0.164163506,0.218566195,0.265342206,0.24759038,0.255964089,0.288929766,0.286439436,0.306360992,0.33685114,0.349105309,0.371274431,0.350532366,0.349156201,0.338880775,0.344802424,consumption,pertroleum
Middle East,Oman,0.172288481,0.164472524,0.152990259,0.168936972,0.188104428,0.212221653,0.274495593,0.225100362,0.255183521,0.275071244,0.310869317,0.31425712,0.358484292,0.38317272,0.36552312,0.421358942,0.484316205,0.471247629,0.36741028,0.368992297,consumption,pertroleum
Middle East,Palestinian Territor0s,0.016838901,0.018607918,0.031450441,0.03964211,0.033061269,0.03405227,0.029909848,0.030610059,0.029987975,0.03335257,0.032390594,0.03603176,0.039448033,0.043966128,0.046576043,0.046448,0.046448,0.047707592,0.04630348,0.047112593,consumption,pertroleum
Middle East,Qatar,0.191238708,0.18129207,0.167887716,0.197385598,0.242490703,0.27977977,0.348906857,0.37379042,0.399408876,0.374203233,0.460735192,0.43485828,0.481432136,0.416253063,0.41152611,0.534398602,0.504009976,0.567685062,0.502528728,0.520934583,consumption,pertroleum
Middle East,Saudi Arabia,3.413074624,3.539542752,3.864361902,4.032614926,4.224533442,4.881849022,5.204490636,5.109541798,6.616260702,7.21328369,6.879191273,7.139439175,7.47409132,6.072714374,8.354434121,7.864190481,7.541403221,7.182023333,4.864469139,4.892820001,consumption,pertroleum
Middle East,Syria,0.518297408,0.491305573,0.556239582,0.703594197,0.743327446,0.785332174,0.807150744,0.698178043,0.644956417,0.596805637,0.447720372,0.30347159,0.26443079,0.25392819,0.25810832,0.265526316,0.336060855,0.285398644,0.272952407,0.273235976,consumption,pertroleum
Middle East,United Arab Emirates,1.020178239,1.036895247,1.09151423,1.135296364,1.216799569,1.271304484,1.364870244,1.321843698,1.372669838,1.49051213,1.524673855,1.634640252,1.623345925,1.897240108,1.88663677,1.848653951,1.840905456,1.794807442,1.699584182,1.700822931,consumption,pertroleum
Middle East,Yemen,0.222743816,0.255379575,0.269637871,0.284178071,0.283935574,0.301475476,0.315332386,0.334589,0.299519928,0.256152687,0.225148662,0.305759906,0.306934427,0.142621581,0.1194888,0.115957945,0.112774415,0.150271799,0.111404764,0.111712077,consumption,pertroleum
Central & South America,Antarctica,0.003259088,0.003259088,0.003302542,0.003302542,0.003302542,0.003345996,0.000148409,0.000190919,0.000190919,0.000190919,0.000191441,0.000190919,0.000190919,0.00018941,0.000189246,0.000186509,0.000186509,0.000186509,0.000157013,0.000167087,consumption,pertroleum
Central & South America,Antigua and Barbuda,0.007814668,0.008213775,0.008519161,0.00864945,0.008914564,0.009342398,0.009556925,0.010013005,0.009679626,0.009649499,0.009916654,0.009916654,0.010139449,0.01033443,0.010489332,0.009966558,0.010236337,0.010266446,0.008645598,0.009201665,consumption,pertroleum
Central & South America,Argentina,0.959487378,1.027112718,1.147924845,1.157620373,1.227281739,1.296595283,1.422393445,1.355714833,1.500441502,1.494793435,1.561940027,1.56905934,1.576160671,1.634033684,1.595071,1.402704816,1.270231936,1.258250833,0.910387122,1.225471882,consumption,pertroleum
Central & South America,Aruba,0.01612162,0.017952978,0.018721994,0.020217968,0.02017945,0.020794461,0.019534151,0.019182118,0.017246666,0.013441446,0.016927945,0.016187071,0.016386298,0.016791,0.016521,0.017210446,0.016569926,0.017258441,0.01453378,0.015468564,consumption,pertroleum
Central & South America,Barbados,0.022868939,0.02312424,0.023267597,0.023591085,0.023627906,0.022794177,0.027069212,0.025500876,0.024542044,0.025764828,0.024089506,0.024345011,0.021297151,0.022528,0.022835,0.021450166,0.022899732,0.022899732,0.019284313,0.020524641,consumption,pertroleum
Central & South America,Belize,0.007081943,0.007177939,0.006670774,0.007183963,0.007553798,0.006936074,0.006309599,0.006993087,0.007650772,0.006182629,0.006765303,0.007384702,0.007168964,0.0083198,0.008231122,0.009566915,0.008132971,0.007645381,0.006438336,0.006852437,consumption,pertroleum
Central & South America,Bolivia,0.078415944,0.083471554,0.092698041,0.091748142,0.098376407,0.108325607,0.10074306,0.099060392,0.107960587,0.126256524,0.141731406,0.13700165,0.148530879,0.179030947,0.1788682,0.170034644,0.174807978,0.171088914,0.144077507,0.143489679,consumption,pertroleum
Central & South America,Brazil,4.185626645,4.049540208,4.182653525,4.242421008,4.467705012,4.706970295,4.974244387,4.975179919,5.376638699,5.56351471,5.835988554,6.108487702,6.300143609,6.093181139,5.87429531,5.952095181,5.756770661,5.889385524,5.2276343,5.337980318,consumption,pertroleum
Central & South America,British Virgin Islands,0.001616028,0.001726392,0.001814655,0.0018668,0.002033656,0.002108205,0.002265235,0.002374254,0.002435842,0.00249301,0.002484319,0.002484319,0.00252418,0.00253287,0.002566914,0.002411243,0.002997759,0.002392859,0.002015178,0.00214479,consumption,pertroleum
Central & South America,Cayman Islands,0.007459981,0.007556409,0.007142248,0.007352567,0.007457443,0.008912809,0.009152626,0.008493058,0.008532452,0.008982827,0.008299163,0.008192369,0.008330495,0.008811742,0.008674789,0.010000927,0.009277146,0.011254632,0.009477664,0.010087248,consumption,pertroleum
Central & South America,Chile,0.482816132,0.50228211,0.534986649,0.554028094,0.567220834,0.718218948,0.757142159,0.704651411,0.650950271,0.672539107,0.672740499,0.684502122,0.676517804,0.668712094,0.710714602,0.718105848,0.73004281,0.725696997,0.663859114,0.735375469,consumption,pertroleum
Central & South America,Colombia,0.546337633,0.533995136,0.567071558,0.551161329,0.574303896,0.543931049,0.554680844,0.524468171,0.546237344,0.626772593,0.672141624,0.669764589,0.690770654,0.675418995,0.711669798,0.660862245,0.68031399,0.710249263,0.562898772,0.623704585,consumption,pertroleum
Central & South America,Costa Rica,0.080378044,0.083245913,0.082056404,0.088481545,0.095184523,0.103521402,0.102309396,0.097079387,0.099246619,0.100547477,0.100337319,0.104084753,0.106361897,0.10339136,0.110345818,0.114459845,0.120002849,0.126086327,0.101812481,0.102182432,consumption,pertroleum
Central & South America,Cuba,0.324431754,0.33110842,0.335325459,0.332541718,0.324301543,0.320534215,0.349377109,0.352514308,0.411437841,0.366998135,0.401917499,0.380432079,0.384970161,0.384144974,0.2902532,0.31746809,0.33811995,0.329060867,0.307569302,0.314556397,consumption,pertroleum
Central & South America,Dominica,0.001516902,0.00173913,0.002067666,0.002035736,0.002031383,0.002569669,0.002303045,0.00230849,0.002425109,0.002344211,0.00233055,0.002231696,0.002372794,0.002538,0.002556,0.002447939,0.00256451,0.00250519,0.002109683,0.002245373,consumption,pertroleum
Central & South America,Dominican Republic,0.28689981,0.244166715,0.22634653,0.243330744,0.239157541,0.238541762,0.238963151,0.231954827,0.237082015,0.2261276,0.240784374,0.231215982,0.22026941,0.251026214,0.2668266,0.249066324,0.284066781,0.290849892,0.227729511,0.229000273,consumption,pertroleum
Central & South America,Ecuador,0.319299802,0.331646797,0.363371246,0.391292784,0.409963239,0.421225795,0.433960479,0.468331006,0.495941165,0.493647409,0.502853205,0.524977644,0.573512246,0.544098,0.513053,0.488735961,0.523397765,0.509218607,0.410367959,0.410996256,consumption,pertroleum
Central & South America,El Salvador,0.083597109,0.087204821,0.087718929,0.088427627,0.091984025,0.097086279,0.090327756,0.090244228,0.08867202,0.089335299,0.091832679,0.087795624,0.090642058,0.096308272,0.097089,0.088994146,0.09864678,0.113549062,0.095621982,0.101772196,consumption,pertroleum
Central & South America,Falkland Islands,0.000480102,0.000523557,0.000567386,0.000567386,0.000654669,0.000654669,0.000654669,0.000654669,0.000598066,0.000580722,0.000593833,0.000593833,0.000593833,0.000619,0.000643,0.000623066,0.000646353,0.000646353,0.000544294,0.000579302,consumption,pertroleum
Central & South America,French Guiana,0.007496205,0.009463088,0.009288299,0.00908333,0.007952483,0.008984807,0.009061195,0.011649281,0.010469834,0.011461398,0,0,0,0,0,0,0,0,0,0,consumption,pertroleum
Central & South America,Grenada,0.003148728,0.003330809,0.003234494,0.0034012,0.003519108,0.003734979,0.003971559,0.003856071,0.003991101,0.003982103,0.004048848,0.0045715,0.00386105,0.004029215,0.004142105,0.004498203,0.004427021,0.004425186,0.003726587,0.003966273,consumption,pertroleum
Central & South America,Guadeloupe,0.030618751,0.03096759,0.030199876,0.029999808,0.031028369,0.032333125,0.030146483,0.029771191,0.031805923,0.034832391,0,0,0,0,0,0,0,0,0,0,consumption,pertroleum
Central & South America,Guatemala,0.134676778,0.136770304,0.126396013,0.130742579,0.137931799,0.150672158,0.134905848,0.153504767,0.136973868,0.13844785,0.140958113,0.142828005,0.150566067,0.172110269,0.1844304,0.185634604,0.201264019,0.218931241,0.197150687,0.198319795,consumption,pertroleum
Central & South America,Guyana,0.022811451,0.023573397,0.022958103,0.020776394,0.018548624,0.023038874,0.021902489,0.022572729,0.024327861,0.02525602,0.028564786,0.027818582,0.027805509,0.02837552,0.031936631,0.031642835,0.032114776,0.03780569,0.036707516,0.036707516,consumption,pertroleum
Central & South America,Haiti,0.025805781,0.023741906,0.027704769,0.028963209,0.029670684,0.033364329,0.033364329,0.031393394,0.029263462,0.031393394,0.03370436,0.036321521,0.039735848,0.045519528,0.047403,0.046476267,0.047983292,0.043481228,0.03661635,0.03897144,consumption,pertroleum
Central & South America,Honduras,0.07378974,0.081483295,0.090899022,0.090726992,0.083594054,0.107377343,0.105043817,0.094030809,0.09677549,0.098927071,0.107302477,0.108133391,0.11708882,0.129748,0.118975,0.120421201,0.133711718,0.134837523,0.119899428,0.120848372,consumption,pertroleum
Central & South America,Jamaica,0.145292263,0.151427237,0.148044303,0.152615147,0.175457349,0.178760452,0.151087607,0.118249814,0.108484553,0.11442427,0.106374325,0.115920725,0.113723162,0.117375378,0.1211538,0.10113354,0.107993963,0.129820112,0.083663083,0.083822096,consumption,pertroleum
Central & South America,Martinique,0.033449146,0.032970927,0.033083227,0.032442854,0.032301042,0.033550212,0.033716536,0.03366263,0.033647915,0.035074336,0,0,0,0,0,0,0,0,0.030666062,0.030666062,consumption,pertroleum
Central & South America,Netherlands Antilles,0.186160501,0.184854101,0.191820249,0.198836306,0.200193,0.211744648,0.211363514,0.202795863,0.174839058,0.197090503,0.183055064,0.183387088,0.185049796,0.189644889,0.191461193,0.192805,0.194859,0.188503775,0.158742944,0.168952972,consumption,pertroleum
Central & South America,Nicaragua,0.05396209,0.05682072,0.059379514,0.058450189,0.059688188,0.062661363,0.059675744,0.06112535,0.060904718,0.06527815,0.062011844,0.062475537,0.065504843,0.075351331,0.0741156,0.072375506,0.07041353,0.071365658,0.070727829,0.07094665,consumption,pertroleum
Central & South America,Panama,0.195164701,0.203442065,0.198485714,0.198786023,0.220398442,0.205638751,0.24327261,0.23552442,0.269216165,0.268480898,0.29237928,0.288163029,0.295864965,0.315645554,0.3323554,0.356690613,0.343407949,0.306773516,0.294539858,0.294632521,consumption,pertroleum
Central & South America,Paraguay,0.051233827,0.05317957,0.053509821,0.049418775,0.05342361,0.05565006,0.057725267,0.059561196,0.067659264,0.06858781,0.07295417,0.071937356,0.075571772,0.092436384,0.1093028,0.111352896,0.117746448,0.114807907,0.10519361,0.105455761,consumption,pertroleum
Central & South America,Peru,0.319957322,0.314399605,0.355400547,0.344387338,0.341741902,0.326863456,0.38591572,0.39683547,0.408400132,0.430078662,0.451678312,0.450172258,0.440042885,0.467714851,0.4813578,0.481747471,0.499461522,0.51571746,0.397212849,0.39812063,consumption,pertroleum
Central & South America,Puerto Rico,0.44589641,0.454838178,0.470376193,0.45335756,0.399916438,0.38277736,0.351145275,0.32615684,0.268209493,0.294009151,0.292809923,0.236592135,0.216271225,0.221025209,0.194675822,0.212696919,0.197977051,0.159089701,0.14996691,0.156617724,consumption,pertroleum
Central & South America,Saint Kitts and Nevis,0.002975928,0.002980719,0.003223768,0.003003433,0.003112369,0.003290683,0.003286951,0.003363548,0.003387371,0.003500924,0.003455737,0.003442841,0.003486972,0.003573112,0.003670228,0.003696229,0.003731406,0.003731406,0.003142126,0.003344222,consumption,pertroleum
Central & South America,Saint Lucia,0.004898136,0.005420058,0.00543931,0.005610766,0.005659857,0.005851651,0.006014195,0.00586669,0.006131811,0.006223674,0.006194376,0.006178407,0.006238156,0.006271558,0.006338526,0.006871983,0.006299199,0.009271029,0.007807229,0.008309374,consumption,pertroleum
Central & South America,Saint Vincent/Grenadines,0.002769341,0.002923934,0.003194159,0.003217901,0.003222247,0.003293278,0.003288304,0.004507836,0.003244052,0.002999429,0.003692858,0.002996034,0.003196307,0.0032297,0.003234558,0.003711767,0.003364783,0.002854249,0.002403722,0.002558325,consumption,pertroleum
Central & South America,Suriname,0.023711851,0.020071064,0.023725511,0.023722038,0.026250982,0.02401401,0.029987217,0.030724031,0.03533054,0.028239465,0.033564119,0.031095723,0.032213925,0.030982804,0.028533,0.031676066,0.031795406,0.032660421,0.03047355,0.03047355,consumption,pertroleum
Central & South America,The Bahamas,0.059377343,0.041474845,0.045970253,0.044201716,0.051339875,0.05912388,0.057775414,0.04343478,0.045250107,0.039950406,0.046171364,0.042954567,0.042167629,0.0403098,0.042201368,0.050325166,0.054550082,0.054550082,0.045937695,0.048892316,consumption,pertroleum
Central & South America,Trinidad and Tobago,0.074701679,0.09173403,0.088984984,0.104393691,0.102115167,0.107377481,0.10439008,0.100552844,0.095615209,0.098051488,0.089954635,0.106886273,0.100849124,0.103777215,0.108028,0.094536509,0.085042836,0.070875839,0.065329962,0.065652777,consumption,pertroleum
Central & South America,Turks and Caicos Islands,0.001394542,0.001433999,0.001477453,0.00173818,0.001998907,0.002346543,0.002498634,0.002520361,0.00260727,0.00260727,0.00260727,0.002628997,0.002824542,0.002911,0.003011,0.003259087,0.003259087,0.003359033,0.002828656,0.003010589,consumption,pertroleum
Central & South America,U.S. Virgin Islands,0.19021955,0.223987681,0.229642104,0.224631748,0.239014743,0.223126669,0.129311754,0.112873924,0.102129341,0.067611568,0.038736843,0.020293257,0.041430528,0.041011346,0.033931448,0.033838739,0.033838739,0.033838739,0.031606156,0.033313059,consumption,pertroleum
Central & South America,Uruguay,0.068287091,0.074428326,0.094180279,0.093893851,0.101739211,0.096499369,0.132679527,0.135368593,0.112196419,0.125973705,0.136381634,0.120207041,0.10684118,0.111418897,0.107823,0.095821001,0.101506368,0.0999996,0.094545969,0.094934277,consumption,pertroleum
Central & South America,Venezuela,1.056564397,0.994892048,1.121749428,1.253187899,1.270464469,1.297381873,1.454366806,1.485946175,1.545535984,1.442559323,1.671849468,1.50892985,1.535509247,1.348470561,1.410394675,1.278319425,1.16301118,0.936208809,0.683958355,0.664864585,consumption,pertroleum
North America,Canada,4.155398319,4.385637081,4.554715478,4.718516183,4.700911316,4.879953265,4.70621063,4.577587334,4.801996547,4.852845607,4.954982195,4.903361803,4.853165921,4.958156188,5.015402839,4.992827406,5.084573775,4.979847774,4.388220912,4.551970394,consumption,pertroleum
North America,Greenland,0.007324477,0.008235967,0.007776401,0.009651072,0.008772641,0.010090213,0.008772019,0.009202961,0.012036577,0.011470147,0.009029996,0.008790343,0.007822882,0.008401949,0.008482534,0.008546504,0.008554698,0.008455163,0.007733841,0.007808601,consumption,pertroleum
North America,Mexico,3.883876389,3.871577113,4.016049126,4.112805534,4.110647872,4.231634983,4.219279439,4.068107591,4.134500305,4.195109301,4.168877508,4.128185883,4.010070968,3.936013626,4.049421792,3.966391048,3.687231416,3.850891943,3.01867853,3.010815162,consumption,pertroleum
North America,Saint P0rre and Miquelon,0.001046969,0.001178686,0.001135231,0.001178686,0.001178686,0.00122214,0.00122214,0.00122214,0.001265595,0.001274286,0.001256904,0.001287322,0.001361465,0.001361465,0.001386152,0.001361465,0.001481302,0.001273758,0.001165176,0.001176441,consumption,pertroleum
North America,United States,38.29542878,38.94853228,40.44410664,40.57256119,40.22892495,39.99704662,37.62981661,35.75674743,36.44421786,35.84541434,35.03968967,35.70041911,35.97782821,36.74025837,37.19418081,37.52287056,38.35461682,38.32938588,33.64449325,36.64123201,consumption,pertroleum
Europe,Albania,0.055914566,0.056532534,0.063251986,0.06309585,0.058567703,0.057138346,0.05647564,0.054445616,0.052663621,0.0521623,0.046020699,0.054955503,0.056805568,0.053080053,0.05483,0.070199116,0.064531253,0.052484736,0.048199032,0.051509691,consumption,pertroleum
Europe,Austria,0.570234754,0.602572835,0.617948872,0.621080359,0.629196218,0.609069211,0.594047802,0.565254697,0.581041437,0.549714266,0.541558784,0.550363122,0.536045252,0.539556685,0.549273798,0.549871027,0.560842403,0.578893457,0.501184129,0.528564132,consumption,pertroleum
Europe,Belgium,1.319759316,1.388756151,1.417565484,1.411576402,1.385216672,1.3919885,1.490264701,1.310612122,1.379923425,1.284212876,1.251333911,1.286751519,1.261412977,1.294651458,1.324669915,1.335104211,1.423103145,1.329297537,1.162101967,1.304013015,consumption,pertroleum
Europe,Bosnia and Herzegovina,0.046263016,0.043453503,0.050856163,0.048002055,0.051898122,0.05526985,0.063519495,0.070645808,0.071583654,0.073179856,0.066107181,0.061869314,0.063016853,0.064332658,0.074407,0.072629599,0.071416463,0.070663781,0.064893495,0.068238224,consumption,pertroleum
Europe,Bulgaria,0.195689749,0.205829023,0.210741167,0.223628999,0.225658843,0.216528538,0.214261684,0.204434101,0.179205507,0.169026298,0.174010923,0.162174283,0.178371523,0.195558794,0.193727,0.182606693,0.186944775,0.191793197,0.176131908,0.185210066,consumption,pertroleum
Europe,Croatia,0.188323604,0.207952636,0.195336838,0.200548278,0.203189774,0.209937715,0.196909657,0.193666037,0.164669,0.163376307,0.15140035,0.141861545,0.140256532,0.142764807,0.141526,0.149836327,0.146832638,0.144389219,0.125066977,0.139433106,consumption,pertroleum
Europe,Cyprus,0.109059292,0.117608967,0.105816481,0.116962698,0.121460359,0.124961724,0.129635463,0.124873523,0.119655175,0.118325389,0.110890698,0.098380587,0.099396898,0.101365481,0.11126,0.113076616,0.113378993,0.114333073,0.097052982,0.110408797,consumption,pertroleum
Europe,Czechia,0.361370731,0.385104502,0.424408824,0.438656538,0.43584654,0.43536226,0.444448952,0.423281862,0.416856363,0.407862704,0.403228126,0.387717176,0.415310511,0.403092464,0.370082448,0.438470734,0.443582751,0.448852151,0.395958657,0.43450972,consumption,pertroleum
Europe,Denmark,0.410821269,0.392185541,0.386175535,0.381585106,0.396344924,0.397219169,0.378267076,0.34599114,0.348543422,0.339827321,0.32398293,0.322123462,0.319708045,0.321115949,0.329589922,0.328961526,0.33477051,0.344006632,0.285291103,0.292189138,consumption,pertroleum
Europe,Estonia,0.05233214,0.051154893,0.053296576,0.054609073,0.059399946,0.062525246,0.061392728,0.05427896,0.05592475,0.055205337,0.065547129,0.064757615,0.061099288,0.060959588,0.060523775,0.063631555,0.063314008,0.056974099,0.059260436,0.063793843,consumption,pertroleum
Europe,Faroe Islands,0.010833611,0.010879188,0.011077308,0.01076211,0.010592779,0.011048959,0.010249311,0.009459347,0.010111358,0.009379666,0.009593132,0.010526875,0.009392731,0.009884637,0.010141,0.011476597,0.011840522,0.011840522,0.01087361,0.011434055,consumption,pertroleum
Europe,Finland,0.457713021,0.467311845,0.460023933,0.456390465,0.463063578,0.472394648,0.452657875,0.423617591,0.441509786,0.429008118,0.411526099,0.421492131,0.412342105,0.414390622,0.422345164,0.420219493,0.420556244,0.41882674,0.375573196,0.355824023,consumption,pertroleum
Europe,Former Czechoslovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,pertroleum
Europe,Former Serbia and Montenegro,0.174154898,0.176367631,0.175711442,0.177188633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,pertroleum
Europe,Former Yugoslavia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,pertroleum
Europe,France,4.108124471,4.13736694,4.164377571,4.11869114,4.115366483,4.078191895,4.005681211,3.842620298,3.756454782,3.778322283,3.716049944,3.644486285,3.592763572,3.59560352,3.527210766,3.575125859,3.465718493,3.460144353,2.935929635,3.175024217,consumption,pertroleum
Europe,Germany,5.597451471,5.533565351,5.484392539,5.422144137,5.449269133,4.966503864,5.248259091,5.025839731,5.093833723,4.937112609,4.94750663,5.026166855,4.906633252,4.890500625,4.931441609,5.037836002,4.77056782,4.822135596,4.415981966,4.353082492,consumption,pertroleum
Europe,"Germany, East",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,pertroleum
Europe,"Germany, West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,pertroleum
Europe,Greece,0.859411962,0.901729381,0.884922873,0.887648116,0.933033152,0.942625734,0.903870025,0.844901461,0.77460945,0.734083478,0.639620895,0.587672091,0.589308675,0.613602638,0.615374766,0.632048063,0.62179664,0.644989611,0.523684942,0.555980961,consumption,pertroleum
Europe,Hungary,0.287232167,0.276204614,0.278333536,0.315190316,0.332992147,0.328538861,0.324406242,0.319864143,0.303432685,0.289412488,0.269576506,0.263387844,0.294292906,0.313709577,0.313010693,0.338082772,0.363003545,0.366362387,0.341549559,0.371999261,consumption,pertroleum
Europe,Iceland,0.033601018,0.033658101,0.035114393,0.03534829,0.037238011,0.037343111,0.034291682,0.031720946,0.030471409,0.029953568,0.029721817,0.031078478,0.032542518,0.036053483,0.039820461,0.044078103,0.048248297,0.041007586,0.027322624,0.028489817,consumption,pertroleum
Europe,Ireland,0.368179713,0.364105675,0.380613803,0.408779978,0.417300146,0.396674748,0.392355658,0.337098469,0.338825697,0.303313631,0.286070138,0.290633803,0.289040688,0.301548039,0.315087056,0.317227786,0.328944656,0.329439153,0.28012058,0.292452764,consumption,pertroleum
Europe,Italy,3.892555307,3.870674703,3.80324891,3.688207925,3.686872578,3.584715291,3.463636527,3.188113076,3.182185888,3.071797298,2.821949735,2.577941127,2.591566526,2.609184979,2.543132906,2.550734653,2.610588998,2.571070996,2.121292739,2.427777544,consumption,pertroleum
Europe,Kosovo,0,0,0,0,0,0,0.023312242,0.024795947,0.023271147,0.027171307,0.024694715,0.024877864,0.023370866,0.028511106,0.028897206,0.025825545,0.026609537,0.026474795,0.024312813,0.025565939,consumption,pertroleum
